Date,Time,Direction,Type,Occupancy,AdditionalData1,AdditionalData2
24-10-2023,09.30 am,in,car,1,No,N/A
24-10-2023,09.30 am,in,car,1,No,N/A
24-10-2023,09.30 am,in,car,1,No,N/A
24-10-2023,09.30 am,in,car,1,No,N/A
24-10-2023,09.30 am,in,car,1,No,N/A
24-10-2023,09.30 am,in,car,1,No,N/A
24-10-2023,09.35 am,in,bus,95%,No,N/A
24-10-2023,09.35 am,in,car,1,No,N/A
24-10-2023,09.35 am,in,car,1,No,N/A
24-10-2023,09.35 am,in,car,1,No,N/A
24-10-2023,09.35 am,in,car,1,No,N/A
24-10-2023,09.35 am,in,car,1,No,N/A
24-10-2023,09.35 am,in,bus,75%,No,N/A
24-10-2023,09.35 am,in,car,1,No,N/A
24-10-2023,09.35 am,in,car,1,No,N/A
24-10-2023,09.35 am,in,car,1,Yes,N/A
24-10-2023,09.35 am,in,car,1,No,N/A
24-10-2023,09.35 am,in,car,1,No,N/A
24-10-2023,09.35 am,in,car,1,No,N/A
24-10-2023,09.35 am,in,bus,10%,No,N/A
24-10-2023,09.35 am,in,car,1,No,N/A
24-10-2023,09.35 am,in,bus,15%,No,N/A
24-10-2023,09.35 am,in,car,2,No,N/A
24-10-2023,09.35 am,in,car,2,No,N/A
24-10-2023,09.35 am,in,car,2,No,N/A
24-10-2023,09.35 am,in,car,1,No,N/A
24-10-2023,09.35 am,in,car,2,No,N/A
24-10-2023,09.35 am,in,bus,15%,No,N/A
24-10-2023,09.35 am,in,car,1,No,N/A
24-10-2023,09.35 am,in,car,1,No,N/A
24-10-2023,09.40 am,in,car,2,No,N/A
24-10-2023,09.40 am,in,car,1,No,N/A
24-10-2023,09.40 am,in,car,1,No,N/A
24-10-2023,09.40 am,in,taxi,1,No,N/A
24-10-2023,09.40 am,in,taxi,1,No,N/A
24-10-2023,09.40 am,in,car,1,No,N/A
24-10-2023,09.40 am,in,car,1,No,N/A
24-10-2023,09.40 am,in,car,2,No,N/A
24-10-2023,09.40 am,in,car,1,No,N/A
24-10-2023,09.40 am,in,motorbike,1,No,N/A
24-10-2023,09.40 am,in,car,1,No,N/A
24-10-2023,09.40 am,in,car,1,No,N/A
24-10-2023,09.40 am,in,car,3,No,N/A
24-10-2023,09.40 am,in,van,1,No,N/A
24-10-2023,09.40 am,in,car,2,No,N/A
24-10-2023,09.40 am,in,taxi,2,Yes,N/A
24-10-2023,09.40 am,in,bicycle,1,No,N/A
24-10-2023,09.40 am,in,bicycle,1,No,N/A
24-10-2023,09.40 am,in,car,2,No,N/A
24-10-2023,09.40 am,in,car,1,No,N/A
24-10-2023,09.40 am,in,car,1,No,N/A
24-10-2023,09.40 am,in,car,3,No,N/A
24-10-2023,09.40 am,in,car,1,No,N/A
24-10-2023,09.40 am,in,car,1,No,N/A
24-10-2023,09.40 am,in,car,3,No,N/A
24-10-2023,09.40 am,in,car,2,No,N/A
24-10-2023,09.45 am,in,car,1,No,N/A
24-10-2023,09.45 am,in,car,2,No,N/A
24-10-2023,09.45 am,in,car,2,No,N/A
24-10-2023,09.45 am,in,car,1,No,N/A
24-10-2023,09.45 am,in,car,1,No,N/A
24-10-2023,09.45 am,in,car,1,No,N/A
24-10-2023,09.45 am,in,car,1,No,N/A
24-10-2023,09.45 am,in,car,2,No,N/A
24-10-2023,09.45 am,in,car,1,No,N/A
24-10-2023,09.45 am,in,car,2,No,N/A
24-10-2023,09.45 am,in,car,2,No,N/A
24-10-2023,09.45 am,in,car,5,No,N/A
24-10-2023,09.45 am,in,car,3,No,N/A
24-10-2023,09.45 am,in,car,2,No,N/A
24-10-2023,09.45 am,in,car,4,No,N/A
24-10-2023,09.45 am,in,motorbike,1,No,N/A
24-10-2023,09.50 am,in,bus,85%,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,car,2,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,car,4,No,N/A
24-10-2023,09.50 am,in,bicycle,1,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,car,3,No,N/A
24-10-2023,09.50 am,in,car,4,No,N/A
24-10-2023,09.50 am,in,car,2,No,N/A
24-10-2023,09.50 am,in,car,2,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,car,2,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,car,2,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,car,2,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,car,3,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,car,3,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,car,2,No,N/A
24-10-2023,09.50 am,in,bicycle,1,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,car,3,No,N/A
24-10-2023,09.50 am,in,bicycle,1,No,N/A
24-10-2023,09.50 am,in,car,3,No,N/A
24-10-2023,09.50 am,in,bus,70%,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,van,1,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.50 am,in,bicycle,1,No,N/A
24-10-2023,09.50 am,in,car,1,No,N/A
24-10-2023,09.55 am,in,car,1,No,N/A
24-10-2023,09.55 am,in,car,2,No,N/A
24-10-2023,09.55 am,in,car,2,No,N/A
24-10-2023,09.55 am,in,car,3,No,N/A
24-10-2023,09.55 am,in,van,1,No,N/A
24-10-2023,09.55 am,in,car,2,No,N/A
24-10-2023,09.55 am,in,car,1,No,N/A
24-10-2023,09.55 am,in,car,1,No,N/A
24-10-2023,09.55 am,in,bus,100%,No,N/A
24-10-2023,09.55 am,in,car,1,No,N/A
24-10-2023,09.55 am,in,van,3,No,N/A
24-10-2023,09.55 am,in,car,1,No,N/A
24-10-2023,09.55 am,in,car,2,No,N/A
24-10-2023,09.55 am,in,car,1,No,N/A
24-10-2023,09.55 am,in,car,1,No,N/A
24-10-2023,09.55 am,in,car,2,No,N/A
24-10-2023,09.55 am,in,car,1,No,N/A
24-10-2023,09.55 am,in,car,1,No,N/A
24-10-2023,09.55 am,in,car,1,No,N/A
24-10-2023,09.55 am,in,car,2,No,N/A
24-10-2023,09.55 am,in,car,3,No,N/A
24-10-2023,09.55 am,in,car,1,No,N/A
24-10-2023,09.55 am,in,car,1,No,N/A
24-10-2023,09.55 am,in,car,5,No,N/A
24-10-2023,09.55 am,in,car,2,No,N/A
24-10-2023,09.55 am,in,car,2,No,N/A
24-10-2023,09.55 am,in,bus,100%,No,N/A
24-10-2023,09.55 am,in,car,2,No,N/A
24-10-2023,09.55 am,in,car,1,No,N/A
24-10-2023,09.55 am,in,car,2,No,N/A
24-10-2023,09.55 am,in,car,2,No,N/A
24-10-2023,09.55 am,in,car,1,No,N/A
24-10-2023,09.55 am,in,car,2,No,N/A
24-10-2023,09.55 am,in,car,1,No,N/A
24-10-2023,09.55 am,in,car,1,No,N/A
24-10-2023,09.55 am,in,car,3,No,N/A
24-10-2023,09.55 am,in,car,2,No,N/A
24-10-2023,09.55 am,in,lorry,1,No,N/A
24-10-2023,09.55 am,in,car,3,No,N/A
24-10-2023,09.55 am,in,car,1,No,N/A
24-10-2023,09.55 am,in,car,1,No,N/A
24-10-2023,10.00 am,in,bicycle,1,No,N/A
24-10-2023,10.00 am,in,bicycle,1,No,N/A
24-10-2023,10.00 am,in,taxi,2,No,N/A
24-10-2023,10.00 am,in,car,4,No,N/A
24-10-2023,10.00 am,in,car,1,No,N/A
24-10-2023,10.00 am,in,car,1,No,N/A
24-10-2023,10.00 am,in,car,4,No,N/A
24-10-2023,10.00 am,in,car,2,No,N/A
24-10-2023,10.00 am,in,car,2,No,N/A
24-10-2023,10.00 am,in,car,2,No,N/A
24-10-2023,10.00 am,in,car,2,No,N/A
24-10-2023,10.00 am,in,car,2,No,N/A
24-10-2023,10.00 am,in,car,1,No,N/A
24-10-2023,10.00 am,in,car,1,No,N/A
24-10-2023,10.00 am,in,car,1,No,N/A
24-10-2023,10.00 am,in,car,3,Yes,N/A
24-10-2023,10.00 am,in,car,1,No,N/A
23-10-2023,10.05 am,Out,Bus,1%,No,
23-10-2023,10.05 am,Out,Car,1,No,
23-10-2023,10.05 am,Out,Taxi,1,No,
23-10-2023,10.05 am,Out,Car,1,No,
23-10-2023,10.05 am,Out,Car,1,No,
23-10-2023,10.05 am,Out,Bus,1%,No,
23-10-2023,10.05 am,Out,Car,1,No,
23-10-2023,10.05 am,Out,Car,1,No,
23-10-2023,10.05 am,Out,Bus,5%,No,
23-10-2023,10.05 am,Out,Car,2,No,
23-10-2023,10.05 am,Out,Car,1,No,
23-10-2023,10.05 am,Out,Car,1,No,
23-10-2023,10.05 am,Out,Van,2,No,
23-10-2023,10.10 am,Out,Car,1,No,
23-10-2023,10.10 am,Out,Car,1,No,
23-10-2023,10.10 am,Out,Car,1,No,
23-10-2023,10.10 am,Out,Car,2,No,
23-10-2023,10.10 am,Out,Car,2,No,
23-10-2023,10.10 am,Out,Car,1,No,
23-10-2023,10.10 am,Out,Bus,1%,No,
23-10-2023,10.10 am,Out,Car,1,Yes,
23-10-2023,10.10 am,Out,Car,2,No,
23-10-2023,10.10 am,Out,Taxi,2,No,
23-10-2023,10.10 am,Out,Car,1,No,
23-10-2023,10.10 am,Out,Car,1,No,
23-10-2023,10.10 am,Out,Car,2,No,
23-10-2023,10.10 am,Out,Bus,5%,No,
23-10-2023,10.10 am,Out,Taxi,1,No,
23-10-2023,10.15 am,Out,Car,1,No,
23-10-2023,10.15 am,Out,Car,2,No,
23-10-2023,10.15 am,Out,Car,1,No,
23-10-2023,10.15 am,Out,Car,3,No,
23-10-2023,10.15 am,Out,Taxi,1,No,
23-10-2023,10.15 am,Out,Car,2,No,
23-10-2023,10.15 am,Out,Car,1,No,
23-10-2023,10.15 am,Out,Car,1,No,
23-10-2023,10.15 am,Out,Car,1,No,
23-10-2023,10.15 am,Out,Taxi,1,No,
23-10-2023,10.15 am,Out,Bicycle,1,Yes,
23-10-2023,10.20 am,Out,Car,2,No,
23-10-2023,10.20 am,Out,Car,1,No,
23-10-2023,10.20 am,Out,Lorry,1,No,
23-10-2023,10.20 am,Out,Car,1,No,
23-10-2023,10.20 am,Out,Lorry,2,No,
23-10-2023,10.20 am,Out,Bus,5%,No,
23-10-2023,10.20 am,Out,Lorry,1,No,
23-10-2023,10.20 am,Out,Car,1,No,
23-10-2023,10.20 am,Out,Bus,60%,No,
23-10-2023,10.20 am,Out,Car,1,No,
23-10-2023,10.20 am,Out,Van,1,No,
23-10-2023,10.20 am,Out,Car,2,No,
23-10-2023,10.25 am,Out,Bus,1%,No,
23-10-2023,10.25 am,Out,Car,1,Yes,
23-10-2023,10.25 am,Out,Car,1,No,
23-10-2023,10.25 am,Out,Lorry,2,No,
23-10-2023,10.25 am,Out,Bus,1%,No,
23-10-2023,10.25 am,Out,Car,1,No,
23-10-2023,10.25 am,Out,Car,1,Yes,
23-10-2023,10.25 am,Out,Van,1,No,
23-10-2023,10.25 am,Out,Bus,5%,No,
23-10-2023,10.30 am,Out,Bus,1%,No,
23-10-2023,10.30 am,Out,Car,1,No,
23-10-2023,10.30 am,Out,Car,1,Yes,
23-10-2023,10.30 am,Out,Car,1,No,
23-10-2023,10.30 am,Out,Car,1,No,
23-10-2023,10.30 am,Out,Van,1,No,
26-10-2023,10.35 am,out,car,2,1,0
26-10-2023,10.35 am,out,car,2,1,0
26-10-2023,10.35 am,out,car,1,0,0
26-10-2023,10.35 am,out,car,1,0,0
26-10-2023,10.35 am,out,car,1,0,0
26-10-2023,10.35 am,out,lorry,1,0,0
26-10-2023,10.40 am,out,car,2,1,0
26-10-2023,10.40 am,out,car,1,0,0
26-10-2023,10.40 am,out,car,2,1,0
26-10-2023,10.40 am,out,bus,70%,0,0
26-10-2023,10.40 am,out,car,2,1,0
26-10-2023,10.40 am,out,car,2,1,0
26-10-2023,10.40 am,out,bus,80%,0,0
26-10-2023,10.40 am,out,car,1,0,0
26-10-2023,10.40 am,out,car,1,0,0
26-10-2023,10.40 am,out,bicycle,1,0,0
26-10-2023,10.40 am,out,car,2,1,0
26-10-2023,10.40 am,out,car,1,0,0
26-10-2023,10.40 am,out,scooter,1,0,1
26-10-2023,10.40 am,out,car,1,0,0
26-10-2023,10.40 am,out,car,1,0,0
26-10-2023,10.45 am,out,car,2,1,0
26-10-2023,10.45 am,out,car,1,0,0
26-10-2023,10.45 am,out,car,4,1,0
26-10-2023,10.45 am,out,car,2,1,0
26-10-2023,10.45 am,out,car,1,0,0
26-10-2023,10.45 am,out,car,3,1,0
26-10-2023,10.45 am,out,van,1,0,0
26-10-2023,10.45 am,out,lorry,1,0,0
26-10-2023,10.45 am,out,car,1,0,0
26-10-2023,10.45 am,out,van,1,0,0
26-10-2023,10.45 am,out,van,2,0,0
26-10-2023,10.45 am,out,car,1,0,0
26-10-2023,10.50 am,out,car,1,0,0
26-10-2023,10.50 am,out,car,2,1,0
26-10-2023,10.50 am,out,taxi,2,0,0
26-10-2023,10.50 am,out,car,1,0,0
26-10-2023,10.50 am,out,car,1,0,0
26-10-2023,10.50 am,out,bus,90%,0,0
26-10-2023,10.50 am,out,car,1,0,0
26-10-2023,10.50 am,out,car,1,0,0
26-10-2023,10.50 am,out,car,2,1,0
26-10-2023,10.50 am,out,car,1,0,0
26-10-2023,10.50 am,out,car,1,0,0
26-10-2023,10.50 am,out,bicycle,1,0,0
26-10-2023,10.50 am,out,bicycle,1,0,0
26-10-2023,10.50 am,out,car,1,0,0
26-10-2023,10.50 am,out,car,4,1,0
26-10-2023,10.50 am,out,van,1,0,0
26-10-2023,10.50 am,out,car,1,0,0
26-10-2023,10.55 am,out,bus,100%,0,0
26-10-2023,10.55 am,out,car,2,1,0
26-10-2023,10.55 am,out,car,4,1,0
26-10-2023,10.55 am,out,car,2,1,0
26-10-2023,10.55 am,out,car,1,0,0
26-10-2023,10.55 am,out,car,2,1,0
26-10-2023,10.55 am,out,bus,90%,0,0
26-10-2023,10.55 am,out,car,4,1,0
26-10-2023,10.55 am,out,car,1,0,0
26-10-2023,10.55 am,out,car,1,0,0
26-10-2023,10.55 am,out,car,3,1,0
26-10-2023,10.55 am,out,car,1,0,0
26-10-2023,10.55 am,out,car,1,0,0
26-10-2023,10.55 am,out,bicycle,1,0,0
26-10-2023,10.55 am,out,car,5,1,0
26-10-2023,10.55 am,out,motorbike,1,0,0
26-10-2023,10.55 am,out,bus,100%,0,0
26-10-2023,10.55 am,out,car,1,0,0
26-10-2023,10.55 am,out,car,1,0,0
26-10-2023,10.55 am,out,car,1,0,0
26-10-2023,10.55 am,out,car,1,0,0
26-10-2023,10.55 am,out,van,1,0,0
26-10-2023,10.55 am,out,car,1,0,0
26-10-2023,10.55 am,out,car,2,1,0
26-10-2023,10.55 am,out,car,1,0,0
26-10-2023,10.55 am,out,car,1,0,0
26-10-2023,10.55 am,out,car,1,0,0
26-10-2023,10.55 am,out,car,3,1,0
26-10-2023,10.55 am,out,car,4,1,0
26-10-2023,10.55 am,out,bus,100%,0,0
26-10-2023,11.00 am,out,car,1,0,0
26-10-2023,11.00 am,out,car,1,0,0
26-10-2023,11.00 am,out,car,4,1,0
26-10-2023,11.00 am,out,car,1,0,0
26-10-2023,11.00 am,out,car,4,1,0
26-10-2023,11.00 am,out,bus,95%,0,0
26-10-2023,11.00 am,out,car,1,0,0
26-10-2023,11.00 am,out,car,2,1,0
26-10-2023,11.00 am,out,car,2,1,0
26-10-2023,11.00 am,out,car,1,0,0
26-10-2023,11.00 am,out,car,1,0,0
26-10-2023,11.00 am,out,car,2,1,0
26-10-2023,11.00 am,out,car,3,1,0
26-10-2023,11.00 am,out,car,3,1,0
26-10-2023,11.00 am,out,van,1,0,0
26-10-2023,11.00 am,out,car,2,1,0
26-10-2023,11.00 am,out,motorbike,1,0,0
26-10-2023,11.00 am,out,car,2,1,0
26-10-2023,11.00 am,out,car,4,1,0
26-10-2023,11.00 am,out,bus,60%,0,0
26-10-2023,11.00 am,out,car,2,1,0
24-10-2023,10.15 am,IN,truck,2,male,ICE
24-10-2023,10.15 am,IN,bus,80%,male,ICE
24-10-2023,10.15 am,IN,bus ,100%,male,ICE
24-10-2023,10.15 am,IN,truck,2,male,ICE
24-10-2023,10.15 am,IN,bicycle,1,male,ZEV
24-10-2023,10.15 am,IN,car,3,female,ICE
24-10-2023,10.15 am,IN,car,1,male,ICE
24-10-2023,10.15 am,IN,car,4,male,ICE
24-10-2023,10.15 am,IN,car,3,male,ICE
24-10-2023,10.15 am,IN,motorbike,1,male,ICE
24-10-2023,10.15 am,IN,motorbike,1,male,ICE
24-10-2023,10.15 am,IN,car,2,male,ICE
24-10-2023,10.20 am,IN,car,3,female,ICE
24-10-2023,10.20 am,IN,car,1,female,ICE
24-10-2023,10.20 am,IN,car,1,male,ICE
24-10-2023,10.20 am,IN,car,1,female,ICE
24-10-2023,10.20 am,IN,car,1,female,ICE
24-10-2023,10.20 am,IN,car,4,male,ICE
24-10-2023,10.20 am,IN,car,3,female,ICE
24-10-2023,10.20 am,IN,bus ,100%,female,ICE
24-10-2023,10.20 am,IN,car,1,male,ICE
24-10-2023,10.20 am,IN,car,1,female,ICE
24-10-2023,10.20 am,IN,car,3,female,ICE
24-10-2023,10.20 am,IN,car,2,female,ICE
24-10-2023,10.20 am,IN,car,2,male,ICE
24-10-2023,10.20 am,IN,car,1,female,ICE
24-10-2023,10.20 am,IN,car,1,female,ICE
24-10-2023,10.20 am,IN,car,1,female,ICE
24-10-2023,10.20 am,IN,car,1,male,ICE
24-10-2023,10.20 am,IN,car,1,male,ICE
24-10-2023,10.20 am,IN,car,2,male,ICE
24-10-2023,10.20 am,IN,car,1,male,ICE
24-10-2023,10.20 am,IN,car,1,female,ICE
24-10-2023,10.20 am,IN,car,1,female,ICE
24-10-2023,10.20 am,IN,car,3,female,ICE
24-10-2023,10.20 am,IN,bus,80%,female,ICE
24-10-2023,10.20 am,IN,car,3,male,ICE
24-10-2023,10.20 am,IN,car,1,female,ICE
24-10-2023,10.20 am,IN,bus ,50%,male,ICE
24-10-2023,10.20 am,IN,car,2,male,ICE
24-10-2023,10.20 am,IN,car,2,female,ICE
24-10-2023,10.20 am,IN,bus ,10%,male,ICE
24-10-2023,10.20 am,IN,car,2,male,ICE
24-10-2023,10.20 am,IN,motorbike,1,male,ICE
24-10-2023,10.20 am,IN,bus,10%,male,ICE
24-10-2023,10.25 am,IN,car,2,male,ICE
24-10-2023,10.25 am,IN,car,2,male,ZEV
24-10-2023,10.25 am,IN,car,1,male,ICE
24-10-2023,10.25 am,IN,car,3,male,ICE
24-10-2023,10.25 am,IN,bicycle,1,male,ZEV
24-10-2023,10.25 am,IN,car,2,female,ICE
24-10-2023,10.25 am,IN,car,1,male,ICE
24-10-2023,10.25 am,IN,van,1,male,ICE
24-10-2023,10.25 am,IN,car,2,male,ICE
24-10-2023,10.25 am,IN,car,1,female,ICE
24-10-2023,10.25 am,IN,motorbike,1,female,ICE
24-10-2023,10.25 am,IN,car,1,female,ICE
24-10-2023,10.25 am,IN,car,1,female,ICE
24-10-2023,10.25 am,IN,bicycle,1,female,ZEV
24-10-2023,10.25 am,IN,bicycle,2,male,ZEV
24-10-2023,10.25 am,IN,car,1,female,ICE
24-10-2023,10.25 am,IN,car,1,female,ICE
24-10-2023,10.25 am,IN,car,4,female,ICE
24-10-2023,10.30 am,IN,car,1,male,ICE
24-10-2023,10.30 am,IN,car,1,female,ZEV
24-10-2023,10.30 am,IN,car,1,female,ICE
24-10-2023,10.30 am,IN,car,1,female,ICE
24-10-2023,10.30 am,IN,car,1,female,ZEV
24-10-2023,10.30 am,IN,bicycle,1,female,ICE
24-10-2023,10.30 am,IN,car,1,male,ICE
24-10-2023,10.30 am,IN,car,1,female,ICE
24-10-2023,10.30 am,IN,truck,2,male,ICE
24-10-2023,10.30 am,IN,car,3,male,ICE
24-10-2023,10.30 am,IN,car,1,female,ICE
24-10-2023,10.30 am,IN,car,1,female,ICE
24-10-2023,10.30 am,IN,car,1,female,ZEV
24-10-2023,10.30 am,IN,van,1,female,ICE
24-10-2023,10.30 am,IN,truck,2,female,ICE
24-10-2023,10.30 am,IN,car,1,female,ICE
24-10-2023,10.30 am,IN,car,2,female,ICE
24-10-2023,10.30 am,IN,car,1,female,ICE
24-10-2023,10.30 am,IN,car,1,female,ICE
24-10-2023,10.30 am,IN,car,1,male,ICE
24-10-2023,10.30 am,IN,car,2,male,ICE
24-10-2023,10.30 am,IN,car,3,female,ICE
24-10-2023,10.30 am,IN,car,4,male,ICE
24-10-2023,10.30 am,IN,car,2,male,ICE
24-10-2023,10.30 am,IN,bus,20%,female,ICE
24-10-2023,10.30 am,IN,car,2,female,ICE
24-10-2023,10.30 am,IN,car,1,female,ICE
24-10-2023,10.30 am,IN,car,1,female,ICE
24-10-2023,10.30 am,IN,car,1,male,ICE
24-10-2023,10.30 am,IN,van,1,male,ICE
24-10-2023,10.30 am,IN,car,1,female,ICE
24-10-2023,10.30 am,IN,car,1,female,ICE
24-10-2023,10.30 am,IN,car,2,male,ICE
24-10-2023,10.30 am,IN,car,3,female,ICE
24-10-2023,10.30 am,IN,car,1,male,ICE
24-10-2023,10.30 am,IN,car,2,female,ICE
24-10-2023,10.30 am,IN,car,2,female,ICE
24-10-2023,10.30 am,IN,car,1,female,ICE
24-10-2023,10.30 am,IN,car,4,male,ICE
24-10-2023,10.35 am,IN,car,1,male,ICE
24-10-2023,10.35 am,IN,car,1,female,ZEV
24-10-2023,10.35 am,IN,bus ,20%,male,ICE
24-10-2023,10.35 am,IN,car,3,male,ICE
24-10-2023,10.35 am,IN,car,1,male,ICE
24-10-2023,10.35 am,IN,car,1,male,ICE
24-10-2023,10.35 am,IN,van,70,male,ICE
24-10-2023,10.35 am,IN,car,1,female,ICE
24-10-2023,10.35 am,IN,car,1,male,ICE
24-10-2023,10.35 am,IN,car,1,male,ICE
24-10-2023,10.35 am,IN,car,1,male,ICE
24-10-2023,10.35 am,IN,car,1,male,ICE
24-10-2023,10.35 am,IN,van,1,female,ICE
24-10-2023,10.35 am,IN,car,1,female,ICE
24-10-2023,10.35 am,IN,car,1,female,ICE
24-10-2023,10.35 am,IN,car,1,male,ICE
24-10-2023,10.35 am,IN,car,2,female,ICE
24-10-2023,10.35 am,IN,car,1,male,ICE
24-10-2023,10.35 am,IN,car,1,male,ICE
24-10-2023,10.35 am,IN,car,1,female,ICE
24-10-2023,10.35 am,IN,car,3,male,ICE
24-10-2023,10.35 am,IN,car,3,male,ICE
24-10-2023,10.35 am,IN,car,2,female,ICE
24-10-2023,10.40 am,IN,car,1,male,ICE
24-10-2023,10.40 am,IN,bus ,80%,male,ICE
24-10-2023,10.40 am,IN,car,1,male,ICE
24-10-2023,10.40 am,IN,car,2,male,ICE
24-10-2023,10.40 am,IN,car,1,female,ICE
24-10-2023,10.40 am,IN,car,3,female,ICE
24-10-2023,10.40 am,IN,car,3,female,ICE
24-10-2023,10.40 am,IN,car,3,female,ICE
24-10-2023,10.40 am,IN,car,2,female,ICE
24-10-2023,10.40 am,IN,car,1,male,ICE
24-10-2023,10.40 am,IN,car,1,male,ICE
24-10-2023,10.40 am,IN,car,1,female,ICE
24-10-2023,10.40 am,IN,car,2,female,ICE
24-10-2023,10.40 am,IN,car,1,male,ICE
24-10-2023,10.40 am,IN,car,3,male,ICE
24-10-2023,10.40 am,IN,motorbike,1,male,ICE
24-10-2023,10.40 am,IN,car,2,male,ICE
24-10-2023,10.40 am,IN,car,3,male,ICE
24-10-2023,10.40 am,IN,truck,1,male,ICE
24-10-2023,10.40 am,IN,car,1,male,ICE
24-10-2023,10.40 am,IN,car,2,male,ICE
24-10-2023,10.45 am,IN,van,1,male,ICE
24-10-2023,10.45 am,IN,van,1,male,ICE
24-10-2023,10.45 am,IN,car,1,male,ZEV
24-10-2023,10.45 am,IN,van,2,male,ICE
24-10-2023,10.45 am,IN,car,1,female,ICE
24-10-2023,10.45 am,IN,bus ,70%,male,ICE
24-10-2023,10.45 am,IN,car,1,male,ICE
24-10-2023,10.45 am,IN,bus ,60%,male,ICE
24-10-2023,10.45 am,IN,car,2,male,ICE
26-10-2023,10.35 am,out,van,1,,0
26-10-2023,10.35 am,out,taxi,1,,0
26-10-2023,10.35 am,out,bus,5%,,0
26-10-2023,10.35 am,out,car,1,0.0,0
26-10-2023,10.40 am,out,car,1,0.0,0
26-10-2023,10.40 am,out,taxi,1,,0
26-10-2023,10.40 am,out,car,2,1.0,0
26-10-2023,10.40 am,out,van,1,,0
26-10-2023,10.40 am,out,car,1,0.0,0
26-10-2023,10.40 am,out,lorry,1,,0
26-10-2023,10.45 am,out,car,4,1.0,0
26-10-2023,10.45 am,out,car,1,0.0,0
26-10-2023,10.45 am,out,car,1,0.0,0
26-10-2023,10.45 am,out,bus,1%,,0
26-10-2023,10.45 am,out,car,4,1.0,0
26-10-2023,10.45 am,out,car,2,1.0,0
26-10-2023,10.50 am,out,car,3,1.0,0
26-10-2023,10.50 am,out,car,1,0.0,0
26-10-2023,10.50 am,out,car,1,0.0,0
26-10-2023,10.50 am,out,taxi,2,,0
26-10-2023,10.50 am,out,motorbike,1,,0
26-10-2023,10.50 am,out,motorbike,1,,0
26-10-2023,10.50 am,out,motorbike,1,,0
26-10-2023,10.55 am,out,taxi,1,,0
26-10-2023,10.55 am,out,car,2,1.0,0
26-10-2023,10.55 am,out,car,1,0.0,0
26-10-2023,10.55 am,out,car,2,1.0,0
26-10-2023,10.55 am,out,bus,25%,,0
26-10-2023,10.55 am,out,bus,0%,,0
26-10-2023,10.55 am,out,van,1,,0
26-10-2023,10.55 am,out,car,1,0.0,0
26-10-2023,11.00 am,out,car,1,0.0,0
26-10-2023,11.00 am,out,bus,1,,0
26-10-2023,11.00 am,out,motorbike,1,,0
26-10-2023,11.00 am,out,car,1,0.0,0
26-10-2023,11.00 am,out,car,1,0.0,0
26-10-2023,11.00 am,out,car,3,1.0,0
26-10-2023,11.00 am,out,car,2,1.0,0
26-10-2023,11.00 am,out,motorbike,1,,0
26-10-2023,11.05 am,out,car,2,1.0,0
26-10-2023,11.05 am,out,car,1,0.0,0
25-10-2023,10.29 am,out,car,1,18,No
25-10-2023,10.29 am,out,car,2,19,No
25-10-2023,10.30 am,out,bus,5%,67,Yes
25-10-2023,10.30 am,out,car,1,64,No
25-10-2023,10.31 am,out,bus,10%,17,Yes
25-10-2023,10.31 am,out,car,1,12,No
25-10-2023,10.31 am,out,car,1,7,No
25-10-2023,10.32 am,out,car,1,72,No
25-10-2023,10.33 am,out,car,1,64,No
25-10-2023,10.33 am,out,car,1,57,No
25-10-2023,10.34 am,out,car,2,6,No
25-10-2023,10.35 am,out,bus,5%,66,Yes
25-10-2023,10.35 am,out,bus,10%,66,Yes
25-10-2023,10.36 am,out,motorbike,1,19,No
25-10-2023,10.36 am,out,car,1,9,No
25-10-2023,10.37 am,out,van,1,65,No
25-10-2023,10.38 am,out,car,1,19,No
